customer_id,age,gender,income_bracket,occupation,city_tier,join_date,churn_flag
4398,31,Female,High,Salaried,Tier 1,2020-12-23,No
4399,20,Female,Medium,Unemployed,Tier 3,2023-07-11,No
4400,33,Female,High,Self-Employed,Tier 1,2022-01-24,No
4401,36,Female,Medium,Business,Tier 2,2021-07-02,No
4402,35,Female,Low,Student,Tier 2,2025-03-12,No
4403,33,Male,High,Business,Tier 1,2023-10-08,No
4404,25,Male,Low,Unemployed,Tier 2,2025-02-24,No
4405,50,Male,Low,Self-Employed,Tier 2,2023-10-19,No
4406,29,Female,Medium,Student,Tier 2,2023-06-27,No
4407,28,Female,Medium,Self-Employed,Tier 3,2023-02-17,No
4408,22,Male,High,Self-Employed,Tier 1,2023-04-30,No
4409,44,Female,High,Unemployed,Tier 3,2022-03-17,No
4410,29,Female,High,Business,Tier 3,2025-04-11,No
4411,34,Female,Low,Self-Employed,Tier 3,2022-12-21,No
4412,23,Male,Medium,Self-Employed,Tier 1,2023-05-18,Yes
4413,50,Female,Medium,Self-Employed,Tier 1,2025-01-04,No
4414,22,Male,High,Student,Tier 2,2025-04-17,Yes
4415,45,Female,Low,Self-Employed,Tier 1,2020-02-21,Yes
4416,31,Female,Low,Self-Employed,Tier 1,2024-10-11,No
4417,22,Male,High,Unemployed,Tier 1,2020-11-08,Yes
4418,50,Female,Low,Self-Employed,Tier 2,2025-04-24,No
4419,58,Female,Medium,Self-Employed,Tier 1,2023-07-26,No
4420,36,Female,Low,Unemployed,Tier 3,2021-01-22,No
4421,39,Male,Medium,Student,Tier 2,2023-05-10,No
4422,22,Female,Medium,Business,Tier 1,2025-05-16,Yes
4423,19,Female,Low,Unemployed,Tier 3,2020-05-18,Yes
4424,47,Female,Medium,Student,Tier 3,2025-02-18,No
4425,64,Female,Low,Business,Tier 1,2020-01-19,Yes
4426,56,Female,Low,Self-Employed,Tier 1,2020-11-16,No
4427,21,Male,Low,Unemployed,Tier 1,2020-04-04,No
4428,50,Male,Medium,Self-Employed,Tier 3,2020-05-09,No
4429,30,Female,Low,Unemployed,Tier 1,2023-02-02,No
4430,37,Female,Medium,Business,Tier 3,2022-08-02,Yes
4431,24,Male,Medium,Student,Tier 2,2023-05-05,No
4432,32,Female,Medium,Unemployed,Tier 2,2025-05-07,Yes
4433,40,Female,Medium,Student,Tier 2,2020-09-16,No
4434,31,Female,Medium,Self-Employed,Tier 1,2022-09-13,No
4435,40,Female,Low,Self-Employed,Tier 1,2022-11-28,No
4436,36,Female,Medium,Business,Tier 1,2024-03-04,No
4437,46,Female,Low,Business,Tier 2,2022-03-27,No
4438,37,Female,High,Salaried,Tier 3,2023-02-28,No
4439,46,Female,High,Salaried,Tier 3,2020-06-02,No
4440,41,Male,Low,Business,Tier 1,2021-07-06,No
4441,35,Male,Medium,Self-Employed,Tier 1,2023-09-06,No
4442,27,Female,High,Student,Tier 3,2020-05-01,No
4443,58,Female,Low,Business,Tier 3,2024-11-14,Yes
4444,25,Female,Medium,Student,Tier 1,2022-01-26,No
4445,43,Female,Low,Salaried,Tier 2,2023-03-13,No
4446,46,Male,Medium,Student,Tier 1,2023-04-24,Yes
4447,27,Male,High,Business,Tier 1,2021-06-30,No
4448,34,Male,Medium,Self-Employed,Tier 2,2023-05-19,No
4449,19,Male,Medium,Business,Tier 3,2021-02-03,No
4450,23,Female,High,Unemployed,Tier 1,2022-11-22,No
4451,22,Female,Medium,Unemployed,Tier 2,2023-03-28,No
4452,45,Female,Medium,Unemployed,Tier 2,2021-02-09,No
4453,58,Male,Medium,Self-Employed,Tier 2,2025-01-26,Yes
4454,22,Female,Medium,Business,Tier 2,2020-12-29,No
4455,35,Female,High,Unemployed,Tier 1,2022-09-06,No
4456,43,Male,High,Business,Tier 1,2024-09-23,No
4457,37,Male,Medium,Salaried,Tier 2,2025-06-12,No
4458,58,Male,Medium,Unemployed,Tier 2,2020-06-11,No
4459,44,Male,Low,Unemployed,Tier 1,2022-02-02,No
4460,29,Male,High,Self-Employed,Tier 2,2021-07-04,Yes
4461,24,Female,Medium,Business,Tier 3,2020-05-10,Yes
4462,20,Female,Medium,Self-Employed,Tier 2,2023-01-24,No
4463,27,Male,Low,Self-Employed,Tier 2,2021-10-14,No
4464,51,Female,High,Business,Tier 2,2022-10-04,No
4465,42,Female,Low,Salaried,Tier 1,2020-09-26,No
4466,52,Female,Low,Business,Tier 2,2024-08-31,No
4467,33,Female,Medium,Salaried,Tier 1,2022-06-22,Yes
4468,19,Male,Medium,Self-Employed,Tier 2,2023-10-22,No
4469,41,Female,Low,Salaried,Tier 2,2022-02-25,No
4470,27,Female,Medium,Salaried,Tier 1,2020-12-30,No
4471,55,Female,Low,Salaried,Tier 1,2025-04-17,No
4472,39,Male,Low,Unemployed,Tier 1,2025-06-17,No
4473,43,Female,Low,Unemployed,Tier 2,2023-12-28,No
4474,60,Male,High,Self-Employed,Tier 1,2021-09-02,No
4475,56,Male,Low,Business,Tier 1,2022-12-20,Yes
4476,44,Male,Low,Salaried,Tier 2,2022-07-20,No
4477,46,Male,Medium,Unemployed,Tier 1,2023-09-08,No
4478,64,Female,Medium,Business,Tier 1,2024-10-18,No
4479,55,Male,Medium,Salaried,Tier 3,2021-08-11,No
4480,37,Male,High,Business,Tier 3,2020-07-26,No
4481,44,Male,High,Student,Tier 1,2020-12-13,No
4482,58,Male,Low,Salaried,Tier 2,2020-02-14,Yes
4483,37,Male,Medium,Business,Tier 2,2020-12-12,Yes
4484,61,Female,Medium,Salaried,Tier 3,2021-12-14,No
4485,36,Male,Low,Salaried,Tier 2,2024-10-11,No
4486,37,Female,Low,Student,Tier 2,2025-02-06,No
4487,52,Female,Medium,Business,Tier 3,2021-10-08,Yes
4488,64,Male,Low,Self-Employed,Tier 1,2021-01-03,No
4489,19,Female,High,Unemployed,Tier 2,2021-06-17,Yes
4490,47,Female,Medium,Salaried,Tier 2,2020-12-23,No
4491,51,Female,Low,Salaried,Tier 3,2021-05-09,No
4492,39,Male,Low,Salaried,Tier 3,2022-06-23,Yes
4493,20,Male,High,Salaried,Tier 1,2020-02-29,Yes
4494,23,Male,Low,Unemployed,Tier 1,2020-10-24,No
4495,32,Male,Medium,Self-Employed,Tier 1,2020-02-28,No
4496,44,Male,Medium,Student,Tier 1,2023-12-18,Yes
4497,27,Male,High,Self-Employed,Tier 2,2020-08-18,No
4498,26,Male,Medium,Unemployed,Tier 2,2022-03-07,No
4499,50,Female,Low,Business,Tier 2,2024-09-14,No
4500,49,Female,Low,Student,Tier 2,2021-03-23,No
4501,23,Male,Medium,Student,Tier 1,2021-09-04,No
4502,58,Female,High,Business,Tier 2,2024-07-07,No
4503,53,Male,Low,Salaried,Tier 3,2021-01-02,No
4504,19,Male,Medium,Unemployed,Tier 2,2021-07-07,Yes
4505,46,Male,Low,Business,Tier 1,2022-11-18,No
4506,21,Female,High,Self-Employed,Tier 1,2022-09-14,Yes
4507,18,Male,Medium,Self-Employed,Tier 1,2020-10-03,No
4508,36,Male,Low,Business,Tier 3,2021-08-31,No
4509,43,Male,Low,Unemployed,Tier 1,2021-12-03,No
4510,42,Male,Low,Student,Tier 3,2023-11-03,No
4511,27,Female,Medium,Student,Tier 3,2022-04-10,No
4512,32,Male,Medium,Salaried,Tier 2,2020-02-07,No
4513,39,Female,Low,Unemployed,Tier 1,2023-05-15,No
4514,38,Female,High,Self-Employed,Tier 2,2024-09-25,No
4515,39,Male,Medium,Self-Employed,Tier 3,2024-08-02,Yes
4516,53,Male,Medium,Salaried,Tier 1,2020-10-15,No
4517,51,Female,Low,Self-Employed,Tier 3,2022-09-01,No
4518,47,Female,Low,Salaried,Tier 2,2024-02-25,No
4519,42,Female,Medium,Salaried,Tier 1,2024-11-27,Yes
4520,62,Female,Medium,Business,Tier 2,2023-06-02,No
4521,45,Male,Medium,Student,Tier 1,2021-03-27,No
4522,18,Female,High,Unemployed,Tier 2,2020-01-28,No
4523,62,Female,Medium,Unemployed,Tier 2,2021-12-02,No
4524,21,Female,Low,Student,Tier 1,2022-01-26,Yes
4525,24,Female,High,Unemployed,Tier 1,2020-11-29,No
4526,26,Male,Medium,Self-Employed,Tier 1,2023-10-28,Yes
4527,53,Male,Low,Self-Employed,Tier 2,2025-01-24,No
4528,36,Male,Low,Unemployed,Tier 1,2021-07-14,No
4529,18,Female,Medium,Business,Tier 2,2023-08-17,No
4530,27,Female,High,Unemployed,Tier 1,2020-07-22,No
4531,53,Male,Low,Salaried,Tier 1,2021-01-13,No
4532,26,Male,Low,Salaried,Tier 1,2022-06-20,No
4533,62,Female,Medium,Student,Tier 1,2023-02-12,No
4534,63,Male,High,Self-Employed,Tier 1,2022-11-09,No
4535,59,Female,Low,Business,Tier 3,2022-10-04,No
4536,49,Female,High,Unemployed,Tier 2,2024-06-08,No
4537,49,Female,Low,Salaried,Tier 3,2022-06-30,No
4538,23,Female,Low,Self-Employed,Tier 1,2021-01-30,No
4539,55,Female,Low,Self-Employed,Tier 3,2024-11-23,Yes
4540,34,Female,Low,Business,Tier 2,2022-12-11,Yes
4541,27,Male,Low,Business,Tier 2,2024-08-10,No
4542,44,Male,High,Business,Tier 1,2023-04-24,No
4543,52,Male,Low,Business,Tier 1,2024-09-04,No
4544,38,Female,Low,Salaried,Tier 3,2020-12-18,No
4545,42,Male,Low,Business,Tier 2,2023-02-11,No
4546,45,Female,Medium,Self-Employed,Tier 2,2021-05-28,No
4547,64,Female,High,Self-Employed,Tier 1,2021-06-29,No
4548,32,Female,Low,Unemployed,Tier 1,2020-10-08,No
4549,21,Female,Medium,Self-Employed,Tier 3,2021-11-03,No
4550,46,Male,Low,Self-Employed,Tier 2,2023-04-08,No
4551,26,Male,Medium,Salaried,Tier 3,2021-08-28,No
4552,44,Male,Low,Self-Employed,Tier 1,2022-01-29,No
4553,43,Female,Medium,Student,Tier 3,2023-09-06,Yes
4554,36,Male,Medium,Self-Employed,Tier 1,2020-12-31,No
4555,45,Male,Medium,Unemployed,Tier 1,2021-06-03,No
4556,34,Male,Low,Unemployed,Tier 2,2025-01-30,No
4557,60,Female,Low,Business,Tier 2,2020-04-19,Yes
4558,58,Male,Medium,Salaried,Tier 1,2022-06-24,No
4559,59,Female,Medium,Unemployed,Tier 2,2024-04-16,Yes
4560,37,Male,Low,Student,Tier 2,2024-05-05,No
4561,62,Female,High,Student,Tier 3,2022-08-10,No
4562,57,Male,Medium,Business,Tier 1,2021-11-10,No
4563,56,Male,Low,Salaried,Tier 1,2024-05-20,Yes
4564,40,Male,Low,Salaried,Tier 3,2024-04-15,No
4565,64,Female,High,Self-Employed,Tier 2,2022-08-16,No
4566,49,Male,Low,Student,Tier 2,2020-11-19,No
4567,64,Male,High,Student,Tier 1,2025-05-29,No
4568,50,Female,Medium,Student,Tier 3,2020-01-12,No
4569,63,Female,Low,Student,Tier 3,2024-12-27,No
4570,22,Female,Medium,Unemployed,Tier 3,2022-11-12,No
4571,60,Female,Low,Salaried,Tier 3,2023-03-30,No
4572,51,Male,Low,Self-Employed,Tier 2,2020-09-20,Yes
4573,57,Male,Low,Unemployed,Tier 1,2024-09-21,No
4574,28,Female,High,Salaried,Tier 2,2021-01-14,No
4575,20,Male,Medium,Business,Tier 3,2024-11-11,Yes
4576,50,Female,Low,Student,Tier 3,2020-03-20,No
4577,28,Male,Low,Self-Employed,Tier 2,2023-07-18,No
4578,33,Female,Medium,Salaried,Tier 1,2021-02-28,No
4579,35,Male,Low,Business,Tier 3,2021-09-07,No
4580,47,Female,Low,Student,Tier 2,2021-03-11,No
4581,27,Female,Low,Business,Tier 1,2022-07-10,No
4582,35,Male,Medium,Business,Tier 2,2023-01-06,No
4583,55,Male,Low,Unemployed,Tier 3,2024-03-27,No
4584,36,Male,Medium,Business,Tier 1,2022-03-05,Yes
4585,53,Female,Medium,Unemployed,Tier 1,2023-02-08,No
4586,30,Male,High,Unemployed,Tier 1,2022-09-17,No
4587,63,Female,Medium,Business,Tier 1,2021-03-27,No
4588,20,Male,Medium,Salaried,Tier 1,2023-12-08,No
4589,27,Male,Medium,Business,Tier 3,2020-09-16,No
4590,55,Female,High,Business,Tier 1,2022-04-01,Yes
4591,18,Female,Medium,Salaried,Tier 3,2023-10-06,Yes
4592,44,Male,Medium,Student,Tier 1,2025-05-07,No
4593,63,Female,Low,Self-Employed,Tier 3,2021-12-08,No
4594,25,Female,High,Student,Tier 1,2022-05-01,No
4595,63,Male,Low,Business,Tier 2,2023-04-22,No
4596,59,Female,Low,Student,Tier 1,2021-10-19,No
4597,34,Male,Medium,Self-Employed,Tier 1,2020-06-23,Yes
4598,26,Male,High,Student,Tier 1,2021-12-12,Yes
4599,23,Female,Medium,Self-Employed,Tier 2,2024-09-19,No
4600,60,Male,Medium,Student,Tier 1,2024-06-29,No
4601,42,Female,High,Unemployed,Tier 3,2025-06-01,No
4602,56,Male,Medium,Business,Tier 1,2023-11-10,No
4603,45,Female,Medium,Self-Employed,Tier 1,2025-03-27,No
4604,50,Female,Medium,Business,Tier 1,2021-08-07,No
4605,54,Female,High,Unemployed,Tier 2,2023-07-19,No
4606,26,Female,Medium,Student,Tier 1,2024-10-15,Yes
4607,35,Female,High,Business,Tier 1,2020-07-04,No
4608,38,Male,Low,Student,Tier 2,2021-10-13,No
4609,19,Male,Low,Student,Tier 1,2025-04-08,No
4610,60,Female,Low,Business,Tier 2,2020-06-15,No
4611,55,Male,Medium,Self-Employed,Tier 1,2020-05-22,No
4612,57,Female,High,Self-Employed,Tier 2,2021-05-07,No
4613,53,Female,Low,Business,Tier 3,2020-03-12,Yes
4614,60,Male,Low,Self-Employed,Tier 1,2023-09-29,No
4615,54,Male,Low,Salaried,Tier 1,2021-05-13,No
4616,32,Female,Medium,Student,Tier 3,2020-05-26,No
4617,45,Female,Low,Business,Tier 2,2024-06-24,No
4618,35,Female,Low,Unemployed,Tier 2,2024-03-04,No
4619,51,Female,High,Business,Tier 2,2023-09-23,Yes
4620,39,Female,Low,Business,Tier 1,2023-01-13,No
4621,28,Female,Medium,Student,Tier 3,2025-01-14,No
4622,30,Male,Medium,Unemployed,Tier 2,2022-06-09,Yes
4623,21,Female,Medium,Student,Tier 2,2022-03-17,No
4624,39,Female,Low,Self-Employed,Tier 3,2022-04-25,No
4625,24,Male,High,Business,Tier 2,2023-03-12,Yes
4626,60,Female,Medium,Student,Tier 2,2022-06-09,No
4627,41,Female,Low,Salaried,Tier 3,2023-08-27,Yes
4628,21,Male,Low,Business,Tier 1,2023-10-24,No
4629,45,Female,Low,Self-Employed,Tier 1,2024-09-26,No
4630,32,Male,Medium,Student,Tier 1,2024-09-15,No
4631,18,Female,Medium,Student,Tier 3,2022-03-23,Yes
4632,20,Male,Low,Salaried,Tier 2,2022-08-28,No
4633,31,Male,Low,Self-Employed,Tier 1,2024-01-04,Yes
4634,55,Male,High,Salaried,Tier 1,2020-03-07,No
4635,18,Female,High,Business,Tier 1,2024-10-23,Yes
4636,55,Female,Medium,Unemployed,Tier 1,2024-12-02,No
4637,55,Male,Medium,Student,Tier 3,2022-04-17,No
4638,38,Male,High,Salaried,Tier 2,2022-07-15,No
4639,46,Female,Medium,Student,Tier 3,2024-04-06,No
4640,22,Female,Medium,Student,Tier 2,2020-12-06,No
4641,27,Female,Low,Salaried,Tier 2,2024-08-28,No
4642,45,Female,Medium,Student,Tier 2,2020-04-11,No
4643,38,Female,Low,Self-Employed,Tier 3,2023-08-30,No
4644,24,Male,Low,Self-Employed,Tier 3,2025-06-12,Yes
4645,20,Female,High,Unemployed,Tier 3,2025-05-02,No
4646,62,Male,Medium,Self-Employed,Tier 2,2022-08-09,No
4647,64,Female,High,Salaried,Tier 1,2023-02-07,No
4648,37,Male,Medium,Self-Employed,Tier 2,2022-06-25,No
4649,36,Male,High,Unemployed,Tier 1,2023-12-26,No
4650,52,Female,Low,Business,Tier 1,2020-12-07,No
4651,21,Male,Medium,Business,Tier 1,2022-04-07,Yes
4652,22,Male,Low,Salaried,Tier 1,2023-04-17,No
4653,18,Male,Low,Unemployed,Tier 2,2021-11-09,Yes
4654,21,Male,Low,Self-Employed,Tier 1,2020-05-13,No
4655,29,Female,Medium,Unemployed,Tier 2,2022-11-19,No
4656,44,Male,Low,Student,Tier 1,2022-05-24,No
4657,59,Female,Medium,Unemployed,Tier 2,2024-02-05,No
4658,40,Male,Low,Self-Employed,Tier 2,2022-09-22,No
4659,42,Female,Low,Salaried,Tier 1,2021-01-19,No
4660,38,Female,Medium,Student,Tier 3,2021-08-20,Yes
4661,41,Female,High,Unemployed,Tier 2,2020-01-09,No
4662,42,Male,Low,Business,Tier 2,2025-05-18,No
4663,62,Female,Medium,Self-Employed,Tier 2,2020-05-15,No
4664,63,Female,High,Salaried,Tier 2,2023-08-06,No
4665,49,Male,Medium,Self-Employed,Tier 1,2022-09-02,No
4666,49,Female,Medium,Unemployed,Tier 2,2022-09-05,No
4667,22,Male,Low,Salaried,Tier 2,2024-07-29,No
4668,53,Male,Medium,Business,Tier 1,2024-08-02,No
4669,63,Female,Low,Student,Tier 2,2020-02-12,No
4670,59,Male,Medium,Unemployed,Tier 2,2023-02-02,No
4671,59,Male,High,Salaried,Tier 1,2025-01-21,No
4672,56,Male,Medium,Student,Tier 3,2022-11-20,No
4673,33,Female,Low,Salaried,Tier 2,2024-09-01,No
4674,50,Male,High,Unemployed,Tier 1,2024-08-23,No
4675,38,Male,Medium,Salaried,Tier 2,2022-02-25,No
4676,26,Male,High,Business,Tier 2,2024-11-23,No
4677,23,Female,Medium,Salaried,Tier 1,2023-05-27,No
4678,62,Male,Low,Unemployed,Tier 3,2020-04-22,No
4679,52,Female,Medium,Salaried,Tier 3,2022-01-01,No
4680,56,Male,Medium,Student,Tier 3,2024-09-14,No
4681,39,Female,Low,Student,Tier 1,2023-07-07,No
4682,58,Female,Medium,Self-Employed,Tier 3,2020-01-12,No
4683,22,Female,Medium,Self-Employed,Tier 3,2024-02-03,No
4684,59,Male,Medium,Business,Tier 3,2023-09-25,No
4685,40,Male,Low,Student,Tier 3,2022-05-21,Yes
4686,34,Male,Medium,Self-Employed,Tier 1,2025-05-01,No
4687,29,Female,Low,Salaried,Tier 1,2020-09-02,No
4688,40,Male,Medium,Business,Tier 1,2023-06-27,Yes
4689,33,Male,Low,Unemployed,Tier 2,2024-05-12,Yes
4690,20,Female,Low,Self-Employed,Tier 3,2021-05-23,No
4691,47,Male,Low,Self-Employed,Tier 2,2023-08-20,No
4692,39,Male,Low,Student,Tier 3,2025-03-26,No
4693,26,Female,Medium,Business,Tier 1,2025-03-30,No
4694,46,Female,High,Student,Tier 1,2024-03-16,Yes
4695,64,Male,Medium,Student,Tier 1,2023-10-16,No
4696,54,Female,Medium,Business,Tier 2,2024-10-04,No
4697,40,Male,High,Salaried,Tier 3,2020-02-13,No
4698,30,Male,High,Self-Employed,Tier 3,2023-09-04,No
4699,49,Male,High,Student,Tier 2,2021-08-29,No
4700,63,Male,Low,Self-Employed,Tier 3,2024-02-21,No
4701,64,Male,Medium,Business,Tier 1,2023-08-10,No
4702,40,Female,High,Salaried,Tier 2,2021-05-23,No
4703,62,Female,High,Unemployed,Tier 1,2024-03-24,No
4704,34,Male,Medium,Salaried,Tier 1,2024-12-02,No
4705,57,Female,Low,Business,Tier 3,2023-09-11,Yes
4706,38,Female,High,Salaried,Tier 3,2023-06-30,No
4707,19,Male,Medium,Unemployed,Tier 1,2020-11-03,No
4708,54,Female,Low,Student,Tier 1,2023-09-08,Yes
4709,23,Female,Low,Salaried,Tier 1,2024-06-19,No
4710,61,Male,Medium,Business,Tier 1,2022-05-16,No
4711,35,Male,Low,Salaried,Tier 2,2022-06-30,No
4712,47,Male,Low,Unemployed,Tier 2,2024-07-23,No
4713,39,Male,High,Business,Tier 2,2020-02-05,No
4714,50,Male,Low,Salaried,Tier 1,2024-06-28,No
4715,47,Male,Medium,Business,Tier 1,2021-12-11,No
4716,34,Male,High,Unemployed,Tier 1,2023-08-07,No
4717,60,Female,Medium,Student,Tier 3,2025-03-26,Yes
4718,49,Male,Low,Unemployed,Tier 3,2024-04-14,No
4719,59,Female,Medium,Student,Tier 1,2022-07-29,No
4720,31,Female,Low,Self-Employed,Tier 1,2025-05-19,No
4721,27,Male,Low,Unemployed,Tier 1,2024-06-16,No
4722,64,Female,Medium,Student,Tier 1,2024-02-21,No
4723,53,Female,High,Self-Employed,Tier 1,2022-08-18,No
4724,51,Female,Medium,Self-Employed,Tier 3,2020-08-23,No
4725,26,Male,Low,Self-Employed,Tier 3,2023-11-09,No
4726,59,Female,Medium,Business,Tier 1,2020-12-26,No
4727,45,Female,Low,Unemployed,Tier 1,2025-05-30,Yes
4728,28,Male,Medium,Unemployed,Tier 1,2025-06-13,Yes
4729,31,Female,Low,Unemployed,Tier 1,2024-09-26,No
4730,56,Female,High,Unemployed,Tier 2,2023-07-03,No
4731,64,Female,Low,Business,Tier 2,2022-05-17,No
4732,36,Female,Low,Unemployed,Tier 2,2023-10-14,No
4733,32,Female,Medium,Student,Tier 3,2024-04-15,No
4734,45,Male,Low,Self-Employed,Tier 2,2020-01-25,No
4735,41,Female,Medium,Business,Tier 1,2022-03-25,Yes
4736,25,Male,High,Business,Tier 1,2022-08-09,No
4737,60,Female,Low,Unemployed,Tier 1,2022-09-10,No
4738,26,Male,Low,Self-Employed,Tier 2,2022-10-21,No
4739,64,Male,High,Student,Tier 2,2020-12-23,No
4740,50,Male,Medium,Self-Employed,Tier 3,2020-04-27,No
4741,50,Female,High,Salaried,Tier 3,2021-04-23,Yes
4742,36,Female,Low,Self-Employed,Tier 3,2021-11-07,No
4743,20,Female,Low,Student,Tier 2,2021-04-03,No
4744,27,Female,Low,Student,Tier 2,2020-04-22,No
4745,57,Female,Low,Student,Tier 3,2023-05-03,No
4746,64,Male,Medium,Business,Tier 1,2024-08-02,No
4747,59,Male,Low,Business,Tier 1,2022-11-09,No
4748,18,Male,Medium,Salaried,Tier 1,2023-08-02,Yes
4749,46,Female,Low,Self-Employed,Tier 2,2021-04-02,No
4750,51,Female,High,Unemployed,Tier 3,2024-11-01,No
4751,30,Male,Low,Salaried,Tier 1,2024-01-11,No
4752,18,Female,Low,Unemployed,Tier 2,2024-06-02,No
4753,51,Female,Medium,Unemployed,Tier 2,2021-10-01,No
4754,46,Male,Low,Salaried,Tier 3,2023-01-13,Yes
4755,64,Male,Medium,Self-Employed,Tier 2,2021-07-29,No
4756,30,Female,Medium,Unemployed,Tier 3,2023-07-21,No
4757,46,Female,High,Business,Tier 1,2022-03-10,No
4758,56,Male,Medium,Business,Tier 3,2021-02-06,No
4759,41,Female,Medium,Salaried,Tier 1,2020-09-09,No
4760,43,Male,High,Unemployed,Tier 2,2024-06-17,No
4761,34,Male,High,Salaried,Tier 1,2024-12-29,No
4762,24,Male,Medium,Business,Tier 3,2022-08-15,No
4763,30,Female,Medium,Salaried,Tier 3,2021-10-23,No
4764,22,Male,Medium,Unemployed,Tier 3,2023-10-20,Yes
4765,43,Male,Low,Unemployed,Tier 2,2021-10-30,No
4766,20,Female,High,Business,Tier 2,2021-12-28,Yes
4767,24,Male,Medium,Student,Tier 1,2023-07-07,No
4768,56,Female,Low,Student,Tier 2,2023-12-28,No
4769,18,Female,Low,Self-Employed,Tier 1,2025-06-18,No
4770,34,Female,Low,Business,Tier 3,2021-09-03,No
4771,60,Male,Low,Self-Employed,Tier 3,2023-02-19,No
4772,42,Male,Low,Business,Tier 3,2024-07-25,No
4773,20,Female,Medium,Unemployed,Tier 2,2024-03-20,No
4774,32,Female,Low,Business,Tier 2,2022-09-05,No
4775,46,Female,Medium,Salaried,Tier 2,2024-11-03,No
4776,60,Male,Low,Self-Employed,Tier 2,2021-11-09,No
4777,49,Female,Low,Business,Tier 1,2021-07-22,No
4778,43,Female,Medium,Self-Employed,Tier 3,2021-06-26,Yes
4779,33,Female,High,Business,Tier 1,2021-06-02,No
4780,42,Male,Medium,Student,Tier 2,2020-01-12,No
4781,45,Female,Medium,Self-Employed,Tier 3,2020-01-10,No
4782,26,Male,Medium,Unemployed,Tier 3,2020-06-05,No
4783,18,Male,Low,Unemployed,Tier 3,2022-10-08,No
4784,46,Female,Low,Business,Tier 1,2021-12-25,Yes
4785,39,Female,Low,Unemployed,Tier 1,2020-05-20,No
4786,33,Female,Medium,Unemployed,Tier 1,2021-09-30,No
4787,58,Male,Medium,Self-Employed,Tier 3,2024-09-29,No
4788,61,Male,Medium,Business,Tier 1,2025-05-04,No
4789,58,Male,Low,Self-Employed,Tier 3,2020-05-16,Yes
4790,24,Female,Medium,Business,Tier 3,2021-11-21,No
4791,31,Male,Low,Unemployed,Tier 3,2024-06-11,No
4792,46,Female,Low,Business,Tier 1,2023-11-24,No
4793,36,Female,Low,Business,Tier 1,2021-03-18,No
4794,36,Female,Medium,Salaried,Tier 3,2024-01-05,No
4795,19,Male,Low,Business,Tier 3,2023-07-14,Yes
4796,58,Male,Medium,Salaried,Tier 3,2021-11-06,Yes
4797,62,Male,High,Self-Employed,Tier 1,2024-11-19,No
4798,32,Female,Low,Salaried,Tier 2,2024-03-16,No
4799,20,Male,Medium,Self-Employed,Tier 2,2020-10-03,No
4800,28,Male,Low,Business,Tier 1,2024-09-03,Yes
4801,63,Female,Low,Self-Employed,Tier 2,2023-10-11,No
4802,47,Female,Low,Unemployed,Tier 2,2022-07-21,No
4803,57,Male,High,Business,Tier 1,2024-12-02,No
4804,35,Female,Medium,Salaried,Tier 1,2024-08-04,No
4805,19,Male,Medium,Student,Tier 2,2023-01-21,No
4806,49,Female,Low,Business,Tier 2,2021-10-02,No
4807,25,Female,High,Unemployed,Tier 1,2023-03-05,No
4808,39,Male,High,Self-Employed,Tier 1,2020-04-20,No
4809,23,Female,Medium,Salaried,Tier 3,2022-12-03,No
4810,29,Female,High,Salaried,Tier 3,2022-06-09,No
4811,64,Female,Low,Unemployed,Tier 3,2020-07-29,No
4812,57,Male,Medium,Unemployed,Tier 1,2020-12-08,No
4813,53,Female,Medium,Business,Tier 1,2023-10-14,No
4814,32,Female,Medium,Student,Tier 3,2020-12-26,No
4815,45,Male,High,Student,Tier 1,2023-09-16,No
4816,62,Male,Low,Self-Employed,Tier 2,2021-02-14,No
4817,35,Female,Low,Salaried,Tier 1,2022-01-28,Yes
4818,19,Female,Low,Business,Tier 1,2021-05-22,No
4819,30,Female,High,Salaried,Tier 3,2020-08-19,No
4820,62,Male,High,Business,Tier 3,2022-03-14,No
4821,32,Female,Medium,Unemployed,Tier 3,2023-04-08,No
4822,37,Male,Medium,Self-Employed,Tier 3,2023-11-28,Yes
4823,46,Male,Medium,Unemployed,Tier 2,2020-08-21,Yes
4824,59,Female,Medium,Salaried,Tier 2,2021-06-03,No
4825,46,Female,Low,Self-Employed,Tier 1,2020-10-28,No
4826,20,Male,Medium,Business,Tier 2,2020-04-09,No
4827,36,Female,Medium,Business,Tier 1,2020-09-09,No
4828,20,Female,Medium,Self-Employed,Tier 3,2020-11-03,No
4829,31,Male,Low,Unemployed,Tier 2,2022-03-04,No
4830,57,Female,Medium,Self-Employed,Tier 2,2022-03-13,Yes
4831,21,Male,High,Unemployed,Tier 2,2024-09-19,No
4832,28,Female,Medium,Self-Employed,Tier 1,2021-01-21,Yes
4833,48,Male,Medium,Unemployed,Tier 3,2023-02-20,No
4834,60,Male,Medium,Student,Tier 3,2020-05-11,No
4835,49,Female,Medium,Self-Employed,Tier 2,2023-06-13,Yes
4836,44,Male,Low,Unemployed,Tier 3,2020-08-08,Yes
4837,47,Male,Medium,Salaried,Tier 1,2020-03-02,No
4838,60,Female,Medium,Salaried,Tier 3,2022-04-11,Yes
