customer_id,age,gender,income_bracket,income_range,occupation,city_tier,join_date,churn_flag,age_group
4982,47,Female,Medium,4-8 Lakh,Unemployed,Tier 3,9/23/2022,No,Family Stage
4983,52,Male,Medium,4-8 Lakh,Unemployed,Tier 1,4/6/2023,Yes,Family Stage
4984,39,Female,Medium,4-8 Lakh,Unemployed,Tier 3,12/17/2022,No,Mid Career
4985,55,Male,Medium,4-8 Lakh,Business,Tier 2,8/23/2021,No,Pre-Retirement
4986,48,Male,Medium,4-8 Lakh,Business,Tier 2,9/4/2024,No,Family Stage
4987,31,Female,Medium,4-8 Lakh,Unemployed,Tier 3,8/7/2024,No,Mid Career
4988,41,Male,Medium,4-8 Lakh,Salaried,Tier 3,9/24/2021,No,Family Stage
4989,49,Female,Medium,4-8 Lakh,Student,Tier 3,1/26/2022,No,Family Stage
4990,53,Female,Low,2-4 Lakh,Self-Employed,Tier 1,11/19/2020,No,Family Stage
4991,49,Male,Medium,4-8 Lakh,Business,Tier 1,7/13/2023,Yes,Family Stage
4992,32,Male,Medium,4-8 Lakh,Student,Tier 2,3/23/2025,No,Mid Career
4993,60,Female,High,8+ Lakh,Business,Tier 3,12/21/2022,Yes,Pre-Retirement
4994,52,Female,Medium,4-8 Lakh,Business,Tier 3,3/29/2020,No,Family Stage
4995,20,Female,Low,2-4 Lakh,Business,Tier 1,2/19/2021,No,Student
4996,33,Female,Low,2-4 Lakh,Unemployed,Tier 1,5/26/2024,No,Mid Career
4997,22,Male,Medium,4-8 Lakh,Unemployed,Tier 3,11/12/2021,No,Student
4998,38,Male,Low,2-4 Lakh,Business,Tier 2,9/4/2024,No,Mid Career
4999,27,Male,High,8+ Lakh,Business,Tier 2,1/4/2023,No,Early Career
5000,36,Female,Low,2-4 Lakh,Self-Employed,Tier 3,2/8/2021,No,Mid Career
5001,42,Male,High,8+ Lakh,Student,Tier 1,12/30/2020,No,Family Stage
5002,21,Male,Medium,4-8 Lakh,Student,Tier 1,4/30/2025,No,Student
5003,46,Male,High,8+ Lakh,Salaried,Tier 3,4/3/2025,No,Family Stage
5004,36,Male,Low,2-4 Lakh,Salaried,Tier 1,8/20/2024,No,Mid Career
5005,60,Female,Medium,4-8 Lakh,Salaried,Tier 1,2/8/2025,No,Pre-Retirement
5006,19,Male,Low,2-4 Lakh,Unemployed,Tier 1,10/14/2024,No,Student
5007,27,Male,Low,2-4 Lakh,Unemployed,Tier 1,1/19/2021,No,Early Career
5008,60,Male,Low,2-4 Lakh,Self-Employed,Tier 1,1/9/2020,No,Pre-Retirement
5009,42,Male,Medium,4-8 Lakh,Unemployed,Tier 2,5/29/2021,No,Family Stage
5010,37,Female,Low,2-4 Lakh,Salaried,Tier 3,10/24/2023,No,Mid Career
5011,36,Female,High,8+ Lakh,Business,Tier 1,11/4/2020,No,Mid Career
5012,40,Male,Low,2-4 Lakh,Salaried,Tier 3,6/18/2020,Yes,Family Stage
5013,41,Female,Low,2-4 Lakh,Self-Employed,Tier 1,5/26/2020,No,Family Stage
5014,28,Female,Low,2-4 Lakh,Business,Tier 1,3/21/2024,No,Early Career
5015,63,Female,Medium,4-8 Lakh,Unemployed,Tier 2,4/10/2025,No,Pre-Retirement
5016,51,Female,Low,2-4 Lakh,Business,Tier 3,9/2/2024,No,Family Stage
5017,45,Male,High,8+ Lakh,Self-Employed,Tier 3,3/20/2020,No,Family Stage
5018,22,Female,Medium,4-8 Lakh,Unemployed,Tier 1,3/14/2022,No,Student
5019,22,Female,High,8+ Lakh,Student,Tier 1,3/27/2021,Yes,Student
5020,38,Male,Low,2-4 Lakh,Salaried,Tier 3,1/29/2024,No,Mid Career
5021,29,Male,Medium,4-8 Lakh,Salaried,Tier 1,10/25/2024,No,Early Career
5022,21,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,3/2/2025,No,Student
5023,59,Male,High,8+ Lakh,Self-Employed,Tier 1,9/4/2022,No,Pre-Retirement
5024,37,Female,Medium,4-8 Lakh,Salaried,Tier 2,3/17/2022,No,Mid Career
5025,55,Male,High,8+ Lakh,Business,Tier 2,4/27/2024,No,Pre-Retirement
5026,42,Female,Low,2-4 Lakh,Student,Tier 2,5/10/2025,No,Family Stage
5027,31,Female,Medium,4-8 Lakh,Student,Tier 3,1/26/2022,No,Mid Career
5028,28,Male,Low,2-4 Lakh,Self-Employed,Tier 1,12/6/2023,No,Early Career
5029,49,Male,Low,2-4 Lakh,Self-Employed,Tier 1,5/4/2024,Yes,Family Stage
5030,28,Female,Low,2-4 Lakh,Business,Tier 2,10/21/2020,Yes,Early Career
5031,35,Female,High,8+ Lakh,Self-Employed,Tier 1,2/27/2023,No,Mid Career
5032,44,Male,High,8+ Lakh,Student,Tier 1,3/31/2025,Yes,Family Stage
5033,35,Male,Low,2-4 Lakh,Salaried,Tier 1,11/22/2024,No,Mid Career
5034,40,Male,High,8+ Lakh,Student,Tier 1,4/3/2023,No,Family Stage
5035,28,Female,Medium,4-8 Lakh,Business,Tier 3,9/4/2021,Yes,Early Career
5036,38,Female,Medium,4-8 Lakh,Salaried,Tier 2,6/1/2022,No,Mid Career
5037,61,Male,Low,2-4 Lakh,Salaried,Tier 2,3/25/2021,No,Pre-Retirement
5038,22,Female,Medium,4-8 Lakh,Student,Tier 2,12/15/2024,No,Student
5039,40,Male,Low,2-4 Lakh,Salaried,Tier 2,3/10/2024,No,Family Stage
5040,58,Female,Low,2-4 Lakh,Salaried,Tier 2,3/9/2020,No,Pre-Retirement
5041,42,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,7/9/2021,No,Family Stage
5042,58,Male,High,8+ Lakh,Salaried,Tier 1,6/27/2022,No,Pre-Retirement
5043,27,Male,Medium,4-8 Lakh,Business,Tier 1,8/12/2024,No,Early Career
5044,39,Male,High,8+ Lakh,Salaried,Tier 3,5/14/2021,Yes,Mid Career
5045,36,Female,High,8+ Lakh,Self-Employed,Tier 3,3/4/2023,Yes,Mid Career
5046,18,Female,Low,2-4 Lakh,Unemployed,Tier 2,4/5/2025,No,Student
5047,24,Male,Low,2-4 Lakh,Unemployed,Tier 1,4/9/2022,No,Early Career
5048,21,Female,Medium,4-8 Lakh,Business,Tier 2,5/16/2021,No,Student
5049,18,Male,High,8+ Lakh,Business,Tier 2,8/31/2022,Yes,Student
5050,32,Female,High,8+ Lakh,Salaried,Tier 1,9/30/2023,No,Mid Career
5051,57,Male,Medium,4-8 Lakh,Salaried,Tier 1,12/30/2021,Yes,Pre-Retirement
5052,29,Female,Medium,4-8 Lakh,Unemployed,Tier 3,6/19/2022,No,Early Career
5053,39,Female,Medium,4-8 Lakh,Unemployed,Tier 2,10/21/2021,No,Mid Career
5054,39,Female,Low,2-4 Lakh,Student,Tier 1,7/19/2024,No,Mid Career
5055,64,Female,Low,2-4 Lakh,Unemployed,Tier 1,1/30/2022,No,Pre-Retirement
5056,34,Male,Medium,4-8 Lakh,Unemployed,Tier 1,2/23/2020,No,Mid Career
5057,46,Female,High,8+ Lakh,Business,Tier 2,11/27/2020,No,Family Stage
5058,63,Male,High,8+ Lakh,Student,Tier 2,8/16/2022,No,Pre-Retirement
5059,31,Male,Low,2-4 Lakh,Student,Tier 2,12/14/2023,Yes,Mid Career
5060,37,Male,Medium,4-8 Lakh,Salaried,Tier 3,10/24/2024,No,Mid Career
5061,50,Male,High,8+ Lakh,Salaried,Tier 3,10/10/2024,No,Family Stage
5062,60,Female,Medium,4-8 Lakh,Student,Tier 3,10/17/2021,No,Pre-Retirement
5063,32,Male,Low,2-4 Lakh,Student,Tier 1,11/8/2020,No,Mid Career
5064,29,Female,Medium,4-8 Lakh,Salaried,Tier 2,1/29/2025,No,Early Career
5065,57,Female,Medium,4-8 Lakh,Business,Tier 2,3/7/2023,No,Pre-Retirement
5066,37,Female,Medium,4-8 Lakh,Business,Tier 2,12/20/2020,No,Mid Career
5067,47,Female,Medium,4-8 Lakh,Business,Tier 3,3/5/2024,No,Family Stage
5068,55,Male,High,8+ Lakh,Business,Tier 1,8/12/2020,No,Pre-Retirement
5069,20,Female,Low,2-4 Lakh,Salaried,Tier 3,9/5/2021,No,Student
5070,45,Male,Low,2-4 Lakh,Self-Employed,Tier 2,4/8/2020,No,Family Stage
5071,43,Female,Medium,4-8 Lakh,Unemployed,Tier 1,11/2/2020,No,Family Stage
5072,47,Female,Low,2-4 Lakh,Unemployed,Tier 2,3/5/2022,No,Family Stage
5073,30,Male,High,8+ Lakh,Unemployed,Tier 1,1/25/2021,No,Mid Career
5074,30,Female,Low,2-4 Lakh,Unemployed,Tier 1,1/19/2023,No,Mid Career
5075,19,Female,Medium,4-8 Lakh,Salaried,Tier 3,1/6/2025,No,Student
5076,54,Female,High,8+ Lakh,Self-Employed,Tier 2,1/8/2021,No,Family Stage
5077,55,Female,Low,2-4 Lakh,Salaried,Tier 1,7/22/2020,No,Pre-Retirement
5078,19,Female,High,8+ Lakh,Self-Employed,Tier 3,4/1/2025,Yes,Student
5079,53,Male,Medium,4-8 Lakh,Salaried,Tier 1,11/8/2024,Yes,Family Stage
5080,43,Female,Low,2-4 Lakh,Student,Tier 1,8/31/2021,No,Family Stage
5081,28,Female,High,8+ Lakh,Self-Employed,Tier 1,9/24/2021,No,Early Career
5082,25,Male,Low,2-4 Lakh,Unemployed,Tier 1,4/16/2025,No,Early Career
5083,61,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,2/14/2023,No,Pre-Retirement
5084,57,Male,Low,2-4 Lakh,Business,Tier 3,3/6/2020,Yes,Pre-Retirement
5085,60,Female,Low,2-4 Lakh,Self-Employed,Tier 3,5/10/2020,No,Pre-Retirement
5086,39,Female,High,8+ Lakh,Business,Tier 3,2/17/2022,No,Mid Career
5087,37,Male,Medium,4-8 Lakh,Business,Tier 2,6/19/2022,No,Mid Career
5088,25,Female,Low,2-4 Lakh,Student,Tier 2,4/7/2022,No,Early Career
5089,46,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,11/10/2023,No,Family Stage
5090,57,Male,Medium,4-8 Lakh,Student,Tier 2,4/1/2020,No,Pre-Retirement
5091,43,Male,High,8+ Lakh,Unemployed,Tier 2,1/5/2023,No,Family Stage
5092,47,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,11/8/2024,No,Family Stage
5093,34,Male,High,8+ Lakh,Salaried,Tier 1,6/29/2023,No,Mid Career
5094,37,Female,Medium,4-8 Lakh,Salaried,Tier 1,1/8/2022,No,Mid Career
5095,33,Male,Medium,4-8 Lakh,Salaried,Tier 1,3/10/2025,No,Mid Career
5096,63,Female,High,8+ Lakh,Business,Tier 2,9/5/2023,No,Pre-Retirement
5097,60,Male,Low,2-4 Lakh,Salaried,Tier 2,10/14/2021,Yes,Pre-Retirement
5098,24,Male,Low,2-4 Lakh,Unemployed,Tier 2,2/23/2020,No,Early Career
5099,33,Male,Low,2-4 Lakh,Self-Employed,Tier 1,8/2/2024,No,Mid Career
5100,62,Male,Low,2-4 Lakh,Self-Employed,Tier 2,10/19/2021,No,Pre-Retirement
5101,64,Male,Low,2-4 Lakh,Business,Tier 2,12/14/2024,No,Pre-Retirement
5102,44,Male,Medium,4-8 Lakh,Business,Tier 2,3/14/2023,Yes,Family Stage
5103,40,Male,Medium,4-8 Lakh,Business,Tier 3,11/9/2021,No,Family Stage
5104,41,Male,Low,2-4 Lakh,Unemployed,Tier 1,1/14/2023,No,Family Stage
5105,26,Male,Low,2-4 Lakh,Self-Employed,Tier 1,3/10/2023,Yes,Early Career
5106,52,Female,Low,2-4 Lakh,Student,Tier 1,2/14/2020,No,Family Stage
5107,37,Male,Medium,4-8 Lakh,Business,Tier 1,7/21/2024,No,Mid Career
5108,54,Female,Medium,4-8 Lakh,Salaried,Tier 1,3/8/2025,No,Family Stage
5109,59,Male,Low,2-4 Lakh,Student,Tier 1,4/26/2020,No,Pre-Retirement
5110,34,Female,High,8+ Lakh,Student,Tier 2,5/26/2020,Yes,Mid Career
5111,64,Female,Medium,4-8 Lakh,Business,Tier 1,10/20/2021,No,Pre-Retirement
5112,48,Male,High,8+ Lakh,Salaried,Tier 3,11/10/2022,No,Family Stage
5113,25,Male,Low,2-4 Lakh,Business,Tier 1,6/19/2021,Yes,Early Career
5114,32,Female,Medium,4-8 Lakh,Business,Tier 1,3/27/2023,No,Mid Career
5115,48,Female,Medium,4-8 Lakh,Salaried,Tier 1,2/8/2024,Yes,Family Stage
5116,47,Male,High,8+ Lakh,Student,Tier 3,12/7/2022,No,Family Stage
5117,63,Male,Medium,4-8 Lakh,Student,Tier 2,2/22/2021,No,Pre-Retirement
5118,37,Male,High,8+ Lakh,Salaried,Tier 2,2/7/2023,No,Mid Career
5119,56,Female,Medium,4-8 Lakh,Student,Tier 1,10/9/2022,No,Pre-Retirement
5120,29,Male,Medium,4-8 Lakh,Unemployed,Tier 2,7/24/2021,Yes,Early Career
5121,34,Male,High,8+ Lakh,Business,Tier 2,9/24/2022,No,Mid Career
5122,59,Male,Medium,4-8 Lakh,Unemployed,Tier 1,4/1/2024,No,Pre-Retirement
5123,47,Male,Medium,4-8 Lakh,Unemployed,Tier 2,8/20/2023,Yes,Family Stage
5124,46,Male,Low,2-4 Lakh,Unemployed,Tier 1,4/26/2021,Yes,Family Stage
5125,36,Female,High,8+ Lakh,Self-Employed,Tier 1,5/9/2024,No,Mid Career
5126,63,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,3/6/2023,No,Pre-Retirement
5127,28,Male,Medium,4-8 Lakh,Unemployed,Tier 3,1/5/2023,No,Early Career
5128,51,Male,Low,2-4 Lakh,Business,Tier 2,9/26/2020,No,Family Stage
5129,24,Female,Medium,4-8 Lakh,Unemployed,Tier 1,7/10/2022,Yes,Early Career
5130,61,Male,Medium,4-8 Lakh,Unemployed,Tier 1,11/22/2021,No,Pre-Retirement
5131,51,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,1/13/2023,No,Family Stage
5132,37,Male,Medium,4-8 Lakh,Unemployed,Tier 1,3/22/2022,Yes,Mid Career
5133,55,Female,Low,2-4 Lakh,Business,Tier 3,1/31/2024,Yes,Pre-Retirement
5134,41,Female,Low,2-4 Lakh,Business,Tier 2,8/1/2024,Yes,Family Stage
5135,27,Male,Medium,4-8 Lakh,Unemployed,Tier 2,1/16/2025,No,Early Career
5136,49,Female,Low,2-4 Lakh,Business,Tier 1,9/1/2024,No,Family Stage
5137,32,Male,Medium,4-8 Lakh,Unemployed,Tier 1,8/29/2020,No,Mid Career
5138,54,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,6/4/2025,No,Family Stage
5139,37,Male,High,8+ Lakh,Unemployed,Tier 3,7/19/2022,No,Mid Career
5140,20,Male,Low,2-4 Lakh,Student,Tier 1,12/23/2022,No,Student
5141,54,Male,Low,2-4 Lakh,Self-Employed,Tier 2,6/17/2023,No,Family Stage
5142,57,Female,Medium,4-8 Lakh,Business,Tier 2,1/23/2023,No,Pre-Retirement
5143,25,Male,Medium,4-8 Lakh,Business,Tier 2,8/8/2024,No,Early Career
5144,57,Male,Low,2-4 Lakh,Self-Employed,Tier 2,2/1/2021,No,Pre-Retirement
5145,61,Male,High,8+ Lakh,Student,Tier 2,6/6/2022,No,Pre-Retirement
5146,40,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,2/18/2020,No,Family Stage
5147,57,Male,Low,2-4 Lakh,Salaried,Tier 1,1/16/2024,Yes,Pre-Retirement
5148,28,Female,Low,2-4 Lakh,Student,Tier 3,5/24/2020,No,Early Career
5149,63,Female,High,8+ Lakh,Self-Employed,Tier 2,7/5/2022,No,Pre-Retirement
5150,25,Female,Low,2-4 Lakh,Salaried,Tier 2,2/1/2021,Yes,Early Career
5151,46,Male,Low,2-4 Lakh,Unemployed,Tier 1,2/9/2022,Yes,Family Stage
5152,47,Male,Low,2-4 Lakh,Student,Tier 2,11/1/2021,No,Family Stage
5153,27,Female,Medium,4-8 Lakh,Unemployed,Tier 1,10/18/2024,No,Early Career
5154,56,Male,High,8+ Lakh,Salaried,Tier 1,8/19/2023,No,Pre-Retirement
5155,45,Male,Low,2-4 Lakh,Business,Tier 1,3/3/2021,Yes,Family Stage
5156,53,Female,Low,2-4 Lakh,Business,Tier 3,11/6/2022,No,Family Stage
5157,30,Female,Low,2-4 Lakh,Business,Tier 2,3/21/2020,Yes,Mid Career
5158,49,Male,Medium,4-8 Lakh,Unemployed,Tier 3,7/2/2020,Yes,Family Stage
5159,53,Female,Low,2-4 Lakh,Student,Tier 2,4/11/2021,No,Family Stage
5160,54,Male,High,8+ Lakh,Unemployed,Tier 3,10/9/2020,No,Family Stage
5161,43,Female,Low,2-4 Lakh,Unemployed,Tier 3,12/30/2022,No,Family Stage
5162,39,Male,Low,2-4 Lakh,Business,Tier 1,3/30/2020,No,Mid Career
5163,21,Male,Low,2-4 Lakh,Unemployed,Tier 1,12/9/2021,No,Student
5164,48,Female,High,8+ Lakh,Salaried,Tier 2,10/3/2021,Yes,Family Stage
5165,35,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,6/3/2024,Yes,Mid Career
5166,55,Male,High,8+ Lakh,Self-Employed,Tier 3,6/4/2025,No,Pre-Retirement
5167,41,Female,Low,2-4 Lakh,Self-Employed,Tier 1,10/20/2023,No,Family Stage
5168,40,Male,Low,2-4 Lakh,Business,Tier 2,7/21/2020,No,Family Stage
5169,39,Male,Medium,4-8 Lakh,Business,Tier 3,6/8/2023,No,Mid Career
5170,19,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,8/21/2021,No,Student
5171,48,Female,Medium,4-8 Lakh,Student,Tier 1,10/28/2024,No,Family Stage
5172,28,Female,Low,2-4 Lakh,Self-Employed,Tier 1,1/6/2020,No,Early Career
5173,45,Female,Low,2-4 Lakh,Unemployed,Tier 2,12/22/2020,No,Family Stage
5174,63,Female,Low,2-4 Lakh,Self-Employed,Tier 1,1/12/2024,No,Pre-Retirement
5175,49,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,10/26/2024,No,Family Stage
5176,22,Male,Medium,4-8 Lakh,Student,Tier 2,3/15/2023,No,Student
5177,55,Male,High,8+ Lakh,Business,Tier 2,2/24/2020,No,Pre-Retirement
5178,27,Male,Low,2-4 Lakh,Business,Tier 1,12/26/2022,No,Early Career
5179,57,Female,High,8+ Lakh,Unemployed,Tier 1,9/16/2024,Yes,Pre-Retirement
5180,63,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,5/26/2020,No,Pre-Retirement
5181,41,Female,Low,2-4 Lakh,Salaried,Tier 1,8/8/2021,No,Family Stage
5182,52,Male,High,8+ Lakh,Unemployed,Tier 3,9/6/2022,No,Family Stage
5183,61,Female,Medium,4-8 Lakh,Business,Tier 1,8/1/2024,No,Pre-Retirement
5184,40,Male,Medium,4-8 Lakh,Student,Tier 2,1/5/2022,No,Family Stage
5185,34,Male,Medium,4-8 Lakh,Business,Tier 2,6/9/2023,No,Mid Career
5186,18,Female,Low,2-4 Lakh,Business,Tier 2,1/31/2024,No,Student
5187,48,Male,Medium,4-8 Lakh,Student,Tier 3,11/25/2021,No,Family Stage
5188,48,Male,High,8+ Lakh,Self-Employed,Tier 1,1/24/2023,No,Family Stage
5189,59,Female,Low,2-4 Lakh,Self-Employed,Tier 3,2/23/2024,No,Pre-Retirement
5190,59,Male,Medium,4-8 Lakh,Business,Tier 1,5/10/2025,No,Pre-Retirement
5191,51,Male,Medium,4-8 Lakh,Unemployed,Tier 1,5/3/2022,No,Family Stage
5192,26,Female,Low,2-4 Lakh,Salaried,Tier 1,9/4/2020,No,Early Career
5193,39,Female,Low,2-4 Lakh,Unemployed,Tier 2,5/11/2020,No,Mid Career
5194,30,Female,Low,2-4 Lakh,Unemployed,Tier 2,3/28/2024,Yes,Mid Career
5195,42,Female,Medium,4-8 Lakh,Business,Tier 2,12/29/2022,Yes,Family Stage
5196,35,Female,High,8+ Lakh,Business,Tier 2,12/14/2020,Yes,Mid Career
5197,29,Male,Medium,4-8 Lakh,Salaried,Tier 3,3/17/2021,No,Early Career
5198,57,Female,Low,2-4 Lakh,Salaried,Tier 3,9/12/2020,Yes,Pre-Retirement
5199,34,Female,Medium,4-8 Lakh,Salaried,Tier 1,11/10/2023,No,Mid Career
5200,32,Male,High,8+ Lakh,Business,Tier 1,5/19/2021,No,Mid Career
5201,59,Male,Low,2-4 Lakh,Business,Tier 1,9/19/2024,No,Pre-Retirement
5202,32,Male,High,8+ Lakh,Unemployed,Tier 1,6/12/2024,No,Mid Career
5203,32,Male,Medium,4-8 Lakh,Business,Tier 1,2/19/2021,No,Mid Career
5204,56,Male,Low,2-4 Lakh,Self-Employed,Tier 1,11/14/2020,No,Pre-Retirement
5205,30,Female,Low,2-4 Lakh,Self-Employed,Tier 3,11/11/2020,No,Mid Career
5206,34,Male,Medium,4-8 Lakh,Salaried,Tier 3,8/16/2024,No,Mid Career
5207,49,Female,Medium,4-8 Lakh,Business,Tier 3,9/12/2022,No,Family Stage
5208,26,Male,High,8+ Lakh,Self-Employed,Tier 3,9/24/2022,No,Early Career
5209,57,Female,Medium,4-8 Lakh,Unemployed,Tier 2,8/12/2024,No,Pre-Retirement
5210,37,Male,Low,2-4 Lakh,Student,Tier 1,11/25/2020,No,Mid Career
5211,43,Female,Low,2-4 Lakh,Unemployed,Tier 3,3/1/2023,No,Family Stage
5212,44,Female,Medium,4-8 Lakh,Student,Tier 1,3/13/2023,No,Family Stage
5213,38,Female,Low,2-4 Lakh,Unemployed,Tier 1,6/24/2023,No,Mid Career
5214,35,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,12/22/2022,Yes,Mid Career
5215,30,Female,Low,2-4 Lakh,Business,Tier 1,9/1/2024,No,Mid Career
5216,33,Female,Low,2-4 Lakh,Student,Tier 3,5/6/2025,No,Mid Career
5217,26,Female,Low,2-4 Lakh,Business,Tier 3,4/16/2025,No,Early Career
5218,29,Female,Low,2-4 Lakh,Business,Tier 1,1/11/2025,Yes,Early Career
5219,61,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,3/6/2024,No,Pre-Retirement
5220,55,Female,Low,2-4 Lakh,Salaried,Tier 1,6/13/2023,No,Pre-Retirement
5221,36,Male,High,8+ Lakh,Salaried,Tier 2,11/21/2023,No,Mid Career
5222,24,Female,Medium,4-8 Lakh,Student,Tier 1,3/11/2022,Yes,Early Career
5223,52,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,5/2/2020,No,Family Stage
5224,35,Male,Medium,4-8 Lakh,Business,Tier 1,9/26/2020,No,Mid Career
5225,33,Female,Medium,4-8 Lakh,Unemployed,Tier 3,1/8/2020,No,Mid Career
5226,56,Female,Low,2-4 Lakh,Unemployed,Tier 1,12/30/2021,No,Pre-Retirement
5227,21,Male,High,8+ Lakh,Student,Tier 2,12/7/2020,No,Student
5228,42,Male,Medium,4-8 Lakh,Student,Tier 1,11/16/2021,No,Family Stage
5229,49,Female,Low,2-4 Lakh,Student,Tier 2,7/19/2024,No,Family Stage
5230,57,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,4/4/2025,No,Pre-Retirement
5231,30,Female,Medium,4-8 Lakh,Unemployed,Tier 3,8/31/2023,No,Mid Career
5232,62,Female,Low,2-4 Lakh,Self-Employed,Tier 1,4/7/2022,No,Pre-Retirement
5233,34,Female,High,8+ Lakh,Self-Employed,Tier 2,5/3/2024,No,Mid Career
5234,54,Male,Low,2-4 Lakh,Business,Tier 1,12/1/2020,No,Family Stage
5235,23,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,1/17/2022,Yes,Early Career
5236,36,Female,High,8+ Lakh,Self-Employed,Tier 1,5/10/2022,No,Mid Career
5237,30,Male,Low,2-4 Lakh,Business,Tier 3,1/26/2025,No,Mid Career
5238,43,Female,Low,2-4 Lakh,Salaried,Tier 1,9/12/2020,No,Family Stage
5239,31,Female,Low,2-4 Lakh,Business,Tier 1,4/25/2020,No,Mid Career
5240,48,Female,Low,2-4 Lakh,Student,Tier 1,3/1/2022,Yes,Family Stage
5241,21,Female,Low,2-4 Lakh,Salaried,Tier 2,11/13/2023,Yes,Student
5242,56,Female,High,8+ Lakh,Unemployed,Tier 1,1/13/2023,Yes,Pre-Retirement
5243,25,Female,High,8+ Lakh,Self-Employed,Tier 3,7/13/2024,No,Early Career
5244,42,Male,Medium,4-8 Lakh,Salaried,Tier 2,4/3/2025,No,Family Stage
5245,30,Female,Low,2-4 Lakh,Unemployed,Tier 2,2/19/2020,Yes,Mid Career
5246,49,Female,High,8+ Lakh,Business,Tier 1,4/2/2023,No,Family Stage
5247,55,Male,Medium,4-8 Lakh,Business,Tier 2,3/17/2023,No,Pre-Retirement
5248,55,Female,Low,2-4 Lakh,Student,Tier 1,7/8/2021,No,Pre-Retirement
5249,45,Female,Medium,4-8 Lakh,Student,Tier 1,3/5/2023,No,Family Stage
5250,47,Male,Low,2-4 Lakh,Salaried,Tier 1,11/16/2024,No,Family Stage
5251,20,Male,High,8+ Lakh,Self-Employed,Tier 2,5/26/2023,No,Student
5252,45,Male,Medium,4-8 Lakh,Business,Tier 1,5/14/2025,Yes,Family Stage
5253,20,Male,Medium,4-8 Lakh,Salaried,Tier 1,5/20/2021,No,Student
5254,62,Male,Medium,4-8 Lakh,Salaried,Tier 2,12/21/2024,No,Pre-Retirement
5255,51,Male,Medium,4-8 Lakh,Salaried,Tier 1,10/27/2023,No,Family Stage
5256,33,Male,Low,2-4 Lakh,Student,Tier 2,8/21/2020,No,Mid Career
5257,39,Female,Medium,4-8 Lakh,Business,Tier 2,2/13/2022,No,Mid Career
5258,49,Female,High,8+ Lakh,Student,Tier 1,2/12/2023,No,Family Stage
5259,55,Female,Low,2-4 Lakh,Student,Tier 1,2/20/2025,No,Pre-Retirement
5260,25,Male,High,8+ Lakh,Salaried,Tier 1,7/7/2020,No,Early Career
5261,25,Female,Medium,4-8 Lakh,Unemployed,Tier 2,12/11/2023,No,Early Career
5262,23,Male,Low,2-4 Lakh,Unemployed,Tier 3,5/5/2023,No,Early Career
5263,31,Female,Medium,4-8 Lakh,Unemployed,Tier 1,7/3/2021,No,Mid Career
5264,49,Female,High,8+ Lakh,Salaried,Tier 2,6/7/2021,No,Family Stage
5265,52,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,7/17/2024,No,Family Stage
5266,27,Female,Medium,4-8 Lakh,Business,Tier 3,4/28/2024,No,Early Career
5267,20,Male,Medium,4-8 Lakh,Salaried,Tier 2,3/31/2022,No,Student
5268,29,Male,Medium,4-8 Lakh,Salaried,Tier 1,1/14/2020,Yes,Early Career
5269,48,Female,Low,2-4 Lakh,Student,Tier 1,8/24/2022,Yes,Family Stage
5270,46,Male,Low,2-4 Lakh,Unemployed,Tier 3,5/9/2022,No,Family Stage
5271,22,Male,Low,2-4 Lakh,Salaried,Tier 2,5/6/2024,No,Student
5272,42,Female,Low,2-4 Lakh,Self-Employed,Tier 1,6/22/2023,No,Family Stage
5273,58,Male,Low,2-4 Lakh,Business,Tier 1,9/11/2024,No,Pre-Retirement
5274,48,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,8/18/2023,No,Family Stage
5275,38,Male,Medium,4-8 Lakh,Salaried,Tier 3,1/27/2024,No,Mid Career
5276,37,Male,Low,2-4 Lakh,Salaried,Tier 2,5/14/2025,No,Mid Career
5277,56,Female,Low,2-4 Lakh,Student,Tier 2,7/23/2024,No,Pre-Retirement
5278,39,Female,Low,2-4 Lakh,Self-Employed,Tier 1,3/8/2021,No,Mid Career
5279,21,Male,Low,2-4 Lakh,Student,Tier 1,9/3/2021,No,Student
5280,30,Female,Low,2-4 Lakh,Self-Employed,Tier 1,4/6/2021,Yes,Mid Career
5281,62,Female,Medium,4-8 Lakh,Unemployed,Tier 2,5/27/2022,No,Pre-Retirement
