customer_id,age,gender,income_bracket,income_range,occupation,city_tier,join_date,churn_flag,age_group,debit_amount,salary_amount,transaction_count,savings_ratio,spend_segment
5256,33,Male,Low,2-4 Lakh,Student,Tier 2,8/21/2020,No,Mid Career,20751.03,7097.73,14.0,0.3420422986232491,Medium
5257,39,Female,Medium,4-8 Lakh,Business,Tier 2,2/13/2022,No,Mid Career,21790.09,0.0,9.0,0.0,Medium
5258,49,Female,High,8+ Lakh,Student,Tier 1,2/12/2023,No,Family Stage,15062.81,0.0,11.0,0.0,Low
5259,55,Female,Low,2-4 Lakh,Student,Tier 1,2/20/2025,No,Pre-Retirement,12501.93,2393.77,8.0,0.1914720367175308,Low
5260,25,Male,High,8+ Lakh,Salaried,Tier 1,7/7/2020,No,Early Career,15843.570000000002,5261.49,13.0,0.3320899267021258,Low
5261,25,Female,Medium,4-8 Lakh,Unemployed,Tier 2,12/11/2023,No,Early Career,14154.849999999999,840.22,9.0,0.05935915958134492,Low
5262,23,Male,Low,2-4 Lakh,Unemployed,Tier 3,5/5/2023,No,Early Career,7334.83,0.0,6.0,0.0,Low
5263,31,Female,Medium,4-8 Lakh,Unemployed,Tier 1,7/3/2021,No,Mid Career,8991.05,0.0,10.0,0.0,Low
5264,49,Female,High,8+ Lakh,Salaried,Tier 2,6/7/2021,No,Family Stage,17905.22,0.0,11.0,0.0,Low
5265,52,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,7/17/2024,No,Family Stage,17281.51,1818.23,15.0,0.10521244960654481,Low
5266,27,Female,Medium,4-8 Lakh,Business,Tier 3,4/28/2024,No,Early Career,12915.179999999998,0.0,10.0,0.0,Low
5267,20,Male,Medium,4-8 Lakh,Salaried,Tier 2,3/31/2022,No,Student,11125.98,669.04,12.0,0.060133129845640565,Low
5268,29,Male,Medium,4-8 Lakh,Salaried,Tier 1,1/14/2020,Yes,Early Career,13440.35,0.0,10.0,0.0,Low
5269,48,Female,Low,2-4 Lakh,Student,Tier 1,8/24/2022,Yes,Family Stage,9508.480000000001,2561.71,8.0,0.26941319748266807,Low
5270,46,Male,Low,2-4 Lakh,Unemployed,Tier 3,5/9/2022,No,Family Stage,23493.13,0.0,14.0,0.0,Medium
5271,22,Male,Low,2-4 Lakh,Salaried,Tier 2,5/6/2024,No,Student,17661.739999999998,0.0,13.0,0.0,Low
5272,42,Female,Low,2-4 Lakh,Self-Employed,Tier 1,6/22/2023,No,Family Stage,20490.79,706.83,13.0,0.034495009709240104,Medium
5273,58,Male,Low,2-4 Lakh,Business,Tier 1,9/11/2024,No,Pre-Retirement,17817.23,0.0,10.0,0.0,Low
5274,48,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,8/18/2023,No,Family Stage,13880.970000000001,0.0,8.0,0.0,Low
5275,38,Male,Medium,4-8 Lakh,Salaried,Tier 3,1/27/2024,No,Mid Career,15240.52,0.0,8.0,0.0,Low
5276,37,Male,Low,2-4 Lakh,Salaried,Tier 2,5/14/2025,No,Mid Career,18485.989999999998,676.87,13.0,0.03661529623244414,Low
5277,56,Female,Low,2-4 Lakh,Student,Tier 2,7/23/2024,No,Pre-Retirement,25312.56,0.0,11.0,0.0,Medium
5278,39,Female,Low,2-4 Lakh,Self-Employed,Tier 1,3/8/2021,No,Mid Career,38542.090000000004,966.14,15.0,0.025067140884160663,Medium
5279,21,Male,Low,2-4 Lakh,Student,Tier 1,9/3/2021,No,Student,19024.64,0.0,9.0,0.0,Low
5280,30,Female,Low,2-4 Lakh,Self-Employed,Tier 1,4/6/2021,Yes,Mid Career,8885.06,0.0,10.0,0.0,Low
5281,62,Female,Medium,4-8 Lakh,Unemployed,Tier 2,5/27/2022,No,Pre-Retirement,15332.27,0.0,12.0,0.0,Low
5282,59,Female,Low,2-4 Lakh,Unemployed,Tier 1,10/10/2020,No,Pre-Retirement,16637.76,1722.5,12.0,0.10352956167176351,Low
5283,37,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,9/14/2021,No,Mid Career,16280.74,151.82,14.0,0.009325128956054822,Low
5284,30,Male,Medium,4-8 Lakh,Student,Tier 1,3/10/2022,No,Mid Career,4941.889999999999,0.0,6.0,0.0,Low
5285,34,Female,Low,2-4 Lakh,Unemployed,Tier 2,6/15/2024,No,Mid Career,18860.4,13845.82,13.0,0.7341212275455451,Low
5286,53,Female,Low,2-4 Lakh,Salaried,Tier 1,5/30/2024,No,Family Stage,9721.300000000001,0.0,7.0,0.0,Low
5287,50,Male,Low,2-4 Lakh,Business,Tier 2,12/17/2021,Yes,Family Stage,21013.45,4636.650000000001,17.0,0.22065153508824112,Medium
5288,18,Female,Low,2-4 Lakh,Student,Tier 3,6/17/2021,No,Student,15918.55,0.0,6.0,0.0,Low
5289,32,Male,Low,2-4 Lakh,Self-Employed,Tier 1,11/12/2021,No,Mid Career,24038.7,1590.58,11.0,0.06616747161868154,Medium
5290,30,Female,Medium,4-8 Lakh,Business,Tier 1,10/23/2023,No,Mid Career,10218.029999999999,0.0,8.0,0.0,Low
5291,34,Male,Low,2-4 Lakh,Business,Tier 3,10/17/2022,No,Mid Career,19982.32,645.63,12.0,0.032310062094891887,Low
5292,41,Male,High,8+ Lakh,Salaried,Tier 2,3/26/2023,No,Family Stage,7686.43,81.75,9.0,0.010635626682347982,Low
5293,25,Male,Low,2-4 Lakh,Student,Tier 3,1/3/2022,Yes,Early Career,18462.14,0.0,10.0,0.0,Low
5294,44,Male,Medium,4-8 Lakh,Business,Tier 1,1/26/2024,No,Family Stage,43113.78,0.0,16.0,0.0,Medium
5295,62,Female,Medium,4-8 Lakh,Student,Tier 3,3/10/2025,No,Pre-Retirement,36181.65,0.0,12.0,0.0,Medium
5296,40,Male,Low,2-4 Lakh,Salaried,Tier 1,5/22/2024,No,Family Stage,22369.77,0.0,10.0,0.0,Medium
5297,63,Female,Low,2-4 Lakh,Self-Employed,Tier 3,6/9/2020,No,Pre-Retirement,19377.02,2319.25,13.0,0.11969074708082048,Low
5298,25,Male,Medium,4-8 Lakh,Business,Tier 3,6/22/2020,No,Early Career,21991.63,0.0,8.0,0.0,Medium
5299,25,Male,High,8+ Lakh,Business,Tier 2,6/23/2022,No,Early Career,19676.71,0.0,11.0,0.0,Low
5300,43,Female,Low,2-4 Lakh,Business,Tier 2,3/2/2024,No,Family Stage,6367.41,0.0,8.0,0.0,Low
5301,64,Female,Low,2-4 Lakh,Student,Tier 3,4/22/2024,No,Pre-Retirement,21863.59,611.04,10.0,0.02794783473345411,Medium
5302,30,Female,Low,2-4 Lakh,Business,Tier 1,9/21/2023,No,Mid Career,9079.539999999999,0.0,11.0,0.0,Low
5303,56,Male,Low,2-4 Lakh,Student,Tier 2,1/26/2020,No,Pre-Retirement,17211.32,0.0,12.0,0.0,Low
5304,54,Male,High,8+ Lakh,Unemployed,Tier 3,11/24/2024,No,Family Stage,23892.1,0.0,11.0,0.0,Medium
5305,45,Female,Medium,4-8 Lakh,Unemployed,Tier 1,3/7/2024,Yes,Family Stage,13001.17,936.88,8.0,0.07206120679908039,Low
5306,42,Male,Low,2-4 Lakh,Student,Tier 3,8/15/2023,Yes,Family Stage,32306.94,1079.16,12.0,0.03340334924941824,Medium
5307,33,Female,Low,2-4 Lakh,Unemployed,Tier 2,3/12/2021,No,Mid Career,20872.62,0.0,18.0,0.0,Medium
5308,19,Male,Low,2-4 Lakh,Salaried,Tier 3,12/23/2024,No,Student,13801.869999999999,0.0,8.0,0.0,Low
5309,35,Male,High,8+ Lakh,Salaried,Tier 1,1/28/2022,No,Mid Career,11353.23,5036.61,9.0,0.4436279367193301,Low
5310,34,Male,High,8+ Lakh,Unemployed,Tier 1,1/11/2020,Yes,Mid Career,2281.68,3427.75,8.0,1.5022921706812524,Low
5311,47,Female,Low,2-4 Lakh,Self-Employed,Tier 3,6/15/2023,No,Family Stage,15065.75,3388.62,15.0,0.2249220914989297,Low
5312,56,Male,Medium,4-8 Lakh,Student,Tier 1,9/10/2021,No,Pre-Retirement,3828.06,1916.97,4.0,0.500768013040548,Low
5313,30,Female,High,8+ Lakh,Unemployed,Tier 2,12/4/2023,No,Mid Career,34114.88,3797.89,14.0,0.11132649447982816,Medium
5314,49,Female,Low,2-4 Lakh,Student,Tier 3,9/19/2023,Yes,Family Stage,13339.59,2182.1600000000003,8.0,0.16358523762724345,Low
5315,46,Male,Low,2-4 Lakh,Unemployed,Tier 1,8/29/2023,No,Family Stage,42841.58,9349.99,16.0,0.2182456856166369,Medium
5316,63,Female,Low,2-4 Lakh,Salaried,Tier 2,10/21/2022,No,Pre-Retirement,7206.01,0.0,6.0,0.0,Low
5317,47,Female,Low,2-4 Lakh,Self-Employed,Tier 1,6/6/2021,No,Family Stage,13744.2,0.0,4.0,0.0,Low
5318,35,Male,Low,2-4 Lakh,Student,Tier 2,8/20/2024,No,Mid Career,9605.2,0.0,6.0,0.0,Low
5319,30,Female,High,8+ Lakh,Self-Employed,Tier 1,3/28/2020,No,Mid Career,18072.33,5574.25,14.0,0.3084411362563654,Low
5320,60,Female,Medium,4-8 Lakh,Salaried,Tier 2,8/29/2020,Yes,Pre-Retirement,11480.45,0.0,9.0,0.0,Low
5321,38,Male,Low,2-4 Lakh,Business,Tier 3,10/5/2022,No,Mid Career,2852.48,183.98,5.0,0.06449826116221673,Low
5322,47,Male,Low,2-4 Lakh,Business,Tier 1,3/1/2023,No,Family Stage,4325.07,4435.36,7.0,1.0255001653152434,Low
5323,38,Male,Medium,4-8 Lakh,Student,Tier 2,8/20/2021,No,Mid Career,35381.13,1282.34,14.0,0.03624361347418808,Medium
5324,34,Female,Low,2-4 Lakh,Salaried,Tier 2,7/3/2024,No,Mid Career,20720.399999999998,0.0,11.0,0.0,Medium
5325,57,Female,Low,2-4 Lakh,Student,Tier 1,9/13/2023,No,Pre-Retirement,9313.41,1400.64,12.0,0.15038959951296035,Low
5326,36,Male,Low,2-4 Lakh,Student,Tier 2,4/20/2020,No,Mid Career,7064.48,0.0,10.0,0.0,Low
5327,32,Female,Medium,4-8 Lakh,Student,Tier 3,10/9/2024,No,Mid Career,13283.79,1139.7,12.0,0.08579629759278037,Low
5328,26,Male,Low,2-4 Lakh,Self-Employed,Tier 3,10/15/2020,No,Early Career,27938.58,10270.18,17.0,0.36759849641606696,Medium
5329,27,Male,Low,2-4 Lakh,Unemployed,Tier 1,12/11/2023,No,Early Career,27125.620000000003,317.28,13.0,0.011696691172404537,Medium
5330,61,Male,Medium,4-8 Lakh,Salaried,Tier 2,3/14/2020,No,Pre-Retirement,23964.87,0.0,12.0,0.0,Medium
5331,48,Female,Low,2-4 Lakh,Self-Employed,Tier 2,1/31/2025,No,Family Stage,10992.41,632.09,7.0,0.05750240393143997,Low
5332,40,Female,High,8+ Lakh,Unemployed,Tier 3,11/19/2024,No,Family Stage,6116.92,2666.04,9.0,0.4358467987156935,Low
5333,47,Male,Medium,4-8 Lakh,Student,Tier 1,4/17/2020,No,Family Stage,730.5999999999999,5493.17,5.0,7.518710648781824,Low
5334,50,Male,Low,2-4 Lakh,Business,Tier 3,3/19/2024,No,Family Stage,35960.98,2252.9,13.0,0.06264845952474042,Medium
5335,26,Female,Low,2-4 Lakh,Self-Employed,Tier 3,10/16/2024,No,Early Career,9362.73,0.0,9.0,0.0,Low
5336,64,Male,Medium,4-8 Lakh,Salaried,Tier 3,9/10/2024,Yes,Pre-Retirement,20084.31,0.0,10.0,0.0,Medium
5337,18,Female,Low,2-4 Lakh,Salaried,Tier 2,8/17/2024,No,Student,24732.01,0.0,9.0,0.0,Medium
5338,61,Male,Medium,4-8 Lakh,Unemployed,Tier 1,3/11/2022,No,Pre-Retirement,12887.18,29.03,12.0,0.0022526262533773874,Low
5339,52,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,1/6/2022,Yes,Family Stage,18021.11,0.0,9.0,0.0,Low
5340,28,Female,Medium,4-8 Lakh,Student,Tier 1,2/2/2023,Yes,Early Career,11649.45,0.0,6.0,0.0,Low
5341,51,Female,High,8+ Lakh,Unemployed,Tier 2,11/6/2023,No,Family Stage,17211.989999999998,1055.44,14.0,0.061320044922173446,Low
5342,33,Female,Low,2-4 Lakh,Salaried,Tier 2,6/7/2024,Yes,Mid Career,37251.21,0.0,15.0,0.0,Medium
5343,26,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,3/17/2020,No,Early Career,20906.72,2068.39,9.0,0.0989342182800554,Medium
5344,49,Female,Medium,4-8 Lakh,Business,Tier 1,7/21/2020,No,Family Stage,23102.489999999998,2378.93,13.0,0.10297288300958035,Medium
5345,32,Male,High,8+ Lakh,Student,Tier 1,4/30/2022,Yes,Mid Career,31570.29,0.0,14.0,0.0,Medium
5346,29,Male,Medium,4-8 Lakh,Salaried,Tier 1,3/4/2024,No,Early Career,13474.310000000001,2150.62,6.0,0.15960891503906321,Low
5347,50,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,6/18/2023,No,Family Stage,4219.59,596.53,7.0,0.14137155505629692,Low
5348,62,Female,Low,2-4 Lakh,Business,Tier 1,3/10/2022,No,Pre-Retirement,19886.18,0.0,6.0,0.0,Low
5349,31,Male,Medium,4-8 Lakh,Salaried,Tier 3,12/7/2021,No,Mid Career,7498.1,0.0,6.0,0.0,Low
5350,25,Male,Low,2-4 Lakh,Business,Tier 2,10/27/2023,No,Early Career,25323.96,4698.610000000001,16.0,0.18554009720438672,Medium
5351,25,Female,Medium,4-8 Lakh,Salaried,Tier 3,5/13/2023,No,Early Career,31521.22,0.0,16.0,0.0,Medium
5352,44,Female,Low,2-4 Lakh,Unemployed,Tier 1,2/15/2021,No,Family Stage,23969.45,32.49,12.0,0.0013554754072371289,Medium
5353,29,Male,Low,2-4 Lakh,Unemployed,Tier 3,5/22/2023,Yes,Early Career,18019.54,1166.13,8.0,0.0647147485451904,Low
5354,18,Female,High,8+ Lakh,Unemployed,Tier 3,3/16/2021,No,Student,12671.84,302.76,11.0,0.02389234712559502,Low
5355,60,Male,Low,2-4 Lakh,Self-Employed,Tier 1,4/3/2024,No,Pre-Retirement,7148.7,594.71,6.0,0.08319134947612854,Low
5356,57,Male,Low,2-4 Lakh,Unemployed,Tier 1,8/21/2024,No,Pre-Retirement,16792.19,6338.94,15.0,0.37749334660934636,Low
5357,59,Female,Low,2-4 Lakh,Self-Employed,Tier 2,5/20/2023,No,Pre-Retirement,13041.140000000001,3111.13,8.0,0.23856273301260472,Low
5358,28,Male,Low,2-4 Lakh,Student,Tier 2,2/22/2020,No,Early Career,6324.990000000001,5779.56,9.0,0.9137658715665953,Low
5359,56,Male,Medium,4-8 Lakh,Unemployed,Tier 1,3/14/2024,No,Pre-Retirement,9181.71,283.51,8.0,0.030877690539126156,Low
5360,60,Male,Low,2-4 Lakh,Self-Employed,Tier 3,1/16/2023,No,Pre-Retirement,13976.0,1532.56,14.0,0.1096565540927304,Low
5361,48,Female,Low,2-4 Lakh,Salaried,Tier 2,11/2/2021,No,Family Stage,14212.49,704.0,8.0,0.049533895890164215,Low
5362,34,Male,Low,2-4 Lakh,Self-Employed,Tier 3,1/9/2020,No,Mid Career,21221.56,0.0,15.0,0.0,Medium
5363,50,Female,Low,2-4 Lakh,Self-Employed,Tier 1,11/21/2021,No,Family Stage,7159.39,0.0,10.0,0.0,Low
5364,49,Male,Low,2-4 Lakh,Salaried,Tier 1,3/23/2020,No,Family Stage,8541.59,2804.99,6.0,0.3283920206893564,Low
5365,46,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,8/13/2024,Yes,Family Stage,6197.860000000001,0.0,6.0,0.0,Low
5366,38,Male,Low,2-4 Lakh,Salaried,Tier 1,11/14/2022,Yes,Mid Career,14984.619999999999,3489.24,11.0,0.2328547537408356,Low
5367,38,Male,Low,2-4 Lakh,Business,Tier 3,8/12/2020,No,Mid Career,8336.52,0.0,5.0,0.0,Low
5368,57,Male,High,8+ Lakh,Unemployed,Tier 2,2/29/2024,No,Pre-Retirement,9793.14,0.0,5.0,0.0,Low
5369,40,Female,High,8+ Lakh,Student,Tier 3,3/5/2021,Yes,Family Stage,5072.08,738.72,6.0,0.14564439046702735,Low
5370,23,Female,Low,2-4 Lakh,Self-Employed,Tier 3,12/22/2023,No,Early Career,11316.67,0.0,9.0,0.0,Low
5371,39,Male,Low,2-4 Lakh,Salaried,Tier 1,5/2/2023,No,Mid Career,7683.78,5879.93,9.0,0.7652392442261492,Low
5372,55,Female,Medium,4-8 Lakh,Unemployed,Tier 1,2/15/2023,No,Pre-Retirement,8470.2,5814.93,9.0,0.6865162569951122,Low
5373,54,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,4/14/2022,No,Family Stage,16420.43,0.0,9.0,0.0,Low
5374,62,Male,High,8+ Lakh,Unemployed,Tier 2,6/13/2022,Yes,Pre-Retirement,14718.79,0.0,5.0,0.0,Low
5375,25,Female,Low,2-4 Lakh,Business,Tier 2,5/1/2025,Yes,Early Career,16432.53,0.0,9.0,0.0,Low
5376,58,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,1/29/2022,Yes,Pre-Retirement,23851.9,0.0,13.0,0.0,Medium
5377,52,Female,High,8+ Lakh,Salaried,Tier 3,9/21/2022,No,Family Stage,14602.11,1769.12,9.0,0.12115509333925027,Low
5378,28,Female,Medium,4-8 Lakh,Business,Tier 2,3/18/2020,No,Early Career,13101.81,5362.63,9.0,0.40930451594092726,Low
5379,41,Male,Low,2-4 Lakh,Self-Employed,Tier 3,3/21/2023,Yes,Family Stage,29675.050000000003,0.0,13.0,0.0,Medium
5380,38,Female,Low,2-4 Lakh,Unemployed,Tier 3,12/15/2022,Yes,Mid Career,14557.550000000001,0.0,11.0,0.0,Low
5381,19,Male,Low,2-4 Lakh,Business,Tier 2,1/15/2025,Yes,Student,27967.84,0.0,15.0,0.0,Medium
5382,57,Male,Low,2-4 Lakh,Salaried,Tier 2,12/22/2020,No,Pre-Retirement,17107.22,0.0,9.0,0.0,Low
5383,36,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,7/6/2023,No,Mid Career,20996.95,397.22,11.0,0.018917985707447987,Medium
5384,56,Male,Low,2-4 Lakh,Unemployed,Tier 1,6/18/2021,No,Pre-Retirement,19666.300000000003,0.0,12.0,0.0,Low
5385,45,Female,Low,2-4 Lakh,Unemployed,Tier 2,11/4/2021,No,Family Stage,28583.03,0.0,14.0,0.0,Medium
5386,34,Male,High,8+ Lakh,Business,Tier 1,12/5/2024,No,Mid Career,9709.95,3155.0,9.0,0.3249244331845169,Low
5387,23,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,6/5/2024,No,Early Career,8551.86,2761.7799999999997,15.0,0.3229449499874881,Low
5388,36,Female,Low,2-4 Lakh,Unemployed,Tier 2,7/24/2021,No,Mid Career,12049.67,0.0,7.0,0.0,Low
5389,55,Male,Low,2-4 Lakh,Business,Tier 3,7/31/2021,No,Pre-Retirement,10635.77,3006.09,8.0,0.28263962082670085,Low
5390,45,Female,Low,2-4 Lakh,Student,Tier 1,2/9/2021,No,Family Stage,22635.68,0.0,12.0,0.0,Medium
5391,19,Female,Low,2-4 Lakh,Unemployed,Tier 3,4/24/2020,No,Student,41131.32,677.68,11.0,0.01647600903642285,Medium
5392,55,Female,High,8+ Lakh,Business,Tier 2,12/31/2024,Yes,Pre-Retirement,19236.18,0.0,11.0,0.0,Low
5393,54,Female,Low,2-4 Lakh,Student,Tier 3,5/4/2025,No,Family Stage,6706.71,3719.9,8.0,0.5546534739089658,Low
5394,21,Male,Medium,4-8 Lakh,Business,Tier 1,4/18/2021,No,Student,12017.93,954.62,6.0,0.07943298055488757,Low
5395,39,Male,Low,2-4 Lakh,Unemployed,Tier 2,1/23/2022,No,Mid Career,8078.8099999999995,0.0,5.0,0.0,Low
5396,43,Male,High,8+ Lakh,Student,Tier 2,9/19/2023,No,Family Stage,13889.36,0.0,11.0,0.0,Low
5397,60,Female,Medium,4-8 Lakh,Business,Tier 1,7/2/2024,No,Pre-Retirement,12451.06,888.62,8.0,0.07136902400277567,Low
5398,53,Male,High,8+ Lakh,Self-Employed,Tier 1,1/13/2025,Yes,Family Stage,1747.45,0.0,7.0,0.0,Low
5399,30,Female,Low,2-4 Lakh,Student,Tier 3,8/25/2023,No,Mid Career,7501.32,0.0,6.0,0.0,Low
5400,49,Female,High,8+ Lakh,Business,Tier 1,11/26/2020,Yes,Family Stage,10966.35,0.0,6.0,0.0,Low
5401,34,Female,High,8+ Lakh,Self-Employed,Tier 1,4/16/2024,Yes,Mid Career,13283.18,255.28,10.0,0.019218289596316544,Low
5402,58,Male,Medium,4-8 Lakh,Student,Tier 1,12/25/2021,No,Pre-Retirement,17433.54,1980.18,9.0,0.11358450435195605,Low
5403,53,Male,Low,2-4 Lakh,Business,Tier 3,9/9/2022,No,Family Stage,23016.25,336.95,10.0,0.014639656764242654,Medium
5404,63,Male,Low,2-4 Lakh,Unemployed,Tier 2,3/7/2024,No,Pre-Retirement,16945.8,0.0,10.0,0.0,Low
5405,36,Male,Low,2-4 Lakh,Student,Tier 1,3/28/2020,No,Mid Career,3652.2000000000003,5730.13,8.0,1.5689529598598104,Low
5406,52,Female,Low,2-4 Lakh,Student,Tier 2,6/26/2022,No,Family Stage,29454.7,2534.84,15.0,0.08605893117227471,Medium
5407,63,Male,Medium,4-8 Lakh,Self-Employed,Tier 3,7/27/2021,No,Pre-Retirement,8636.74,0.0,8.0,0.0,Low
5408,57,Male,Medium,4-8 Lakh,Business,Tier 1,1/3/2020,No,Pre-Retirement,23853.17,1672.85,11.0,0.07013113980238266,Medium
5409,45,Male,Medium,4-8 Lakh,Unemployed,Tier 1,12/2/2024,No,Family Stage,6816.58,0.0,9.0,0.0,Low
5410,18,Male,Low,2-4 Lakh,Self-Employed,Tier 1,11/7/2023,No,Student,10750.449999999999,3346.32,9.0,0.3112725513815701,Low
5411,59,Female,Low,2-4 Lakh,Student,Tier 2,7/5/2024,No,Pre-Retirement,14446.24,0.0,10.0,0.0,Low
5412,35,Male,Low,2-4 Lakh,Self-Employed,Tier 2,6/7/2021,No,Mid Career,9522.289999999999,0.0,9.0,0.0,Low
5413,57,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,5/7/2024,No,Pre-Retirement,1811.62,0.0,6.0,0.0,Low
5414,50,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,3/17/2023,No,Family Stage,15316.42,1049.08,11.0,0.06849381252276968,Low
5415,29,Female,Low,2-4 Lakh,Student,Tier 1,5/20/2021,No,Early Career,27775.77,2772.5,12.0,0.0998172147882849,Medium
5416,25,Male,Medium,4-8 Lakh,Salaried,Tier 1,10/7/2021,No,Early Career,5820.6900000000005,0.0,5.0,0.0,Low
5417,41,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,3/24/2020,No,Family Stage,22155.43,0.0,10.0,0.0,Medium
5418,33,Male,High,8+ Lakh,Salaried,Tier 1,11/22/2023,No,Mid Career,7806.33,1516.63,12.0,0.19428207621250962,Low
5419,21,Female,Low,2-4 Lakh,Unemployed,Tier 1,7/2/2020,No,Student,20450.62,0.0,10.0,0.0,Medium
5420,55,Female,Medium,4-8 Lakh,Unemployed,Tier 2,6/17/2020,No,Pre-Retirement,21076.739999999998,0.0,10.0,0.0,Medium
5421,61,Male,Low,2-4 Lakh,Unemployed,Tier 1,5/3/2024,Yes,Pre-Retirement,10597.2,3520.59,13.0,0.3322188880081531,Low
5422,44,Male,Low,2-4 Lakh,Business,Tier 3,4/17/2020,No,Family Stage,15042.74,0.0,12.0,0.0,Low
5423,26,Female,Medium,4-8 Lakh,Student,Tier 2,7/11/2020,No,Early Career,12721.880000000001,0.0,5.0,0.0,Low
5424,64,Female,Medium,4-8 Lakh,Salaried,Tier 1,5/1/2022,Yes,Pre-Retirement,14003.43,0.0,10.0,0.0,Low
5425,33,Female,Low,2-4 Lakh,Business,Tier 2,5/22/2023,No,Mid Career,23159.23,0.0,10.0,0.0,Medium
5426,29,Female,Low,2-4 Lakh,Salaried,Tier 2,10/15/2023,No,Early Career,22131.09,0.0,12.0,0.0,Medium
5427,48,Female,Medium,4-8 Lakh,Student,Tier 3,1/23/2023,Yes,Family Stage,20663.25,0.0,11.0,0.0,Medium
5428,41,Male,Low,2-4 Lakh,Self-Employed,Tier 3,4/15/2024,No,Family Stage,6074.59,0.0,5.0,0.0,Low
5429,31,Male,Medium,4-8 Lakh,Business,Tier 2,3/25/2023,No,Mid Career,12709.81,0.0,5.0,0.0,Low
5430,62,Male,High,8+ Lakh,Student,Tier 2,3/27/2024,Yes,Pre-Retirement,5063.63,0.0,11.0,0.0,Low
5431,42,Male,Medium,4-8 Lakh,Business,Tier 1,9/28/2020,No,Family Stage,27077.670000000002,5403.43,14.0,0.19955298960361065,Medium
5432,51,Female,Medium,4-8 Lakh,Unemployed,Tier 2,10/26/2024,No,Family Stage,12040.45,0.0,11.0,0.0,Low
5433,20,Female,Medium,4-8 Lakh,Business,Tier 3,4/1/2023,No,Student,25531.780000000002,0.0,9.0,0.0,Medium
5434,41,Female,High,8+ Lakh,Self-Employed,Tier 2,7/9/2021,No,Family Stage,18454.1,4162.34,11.0,0.2255509615749346,Low
5435,59,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,2/2/2025,Yes,Pre-Retirement,14812.72,10048.32,15.0,0.6783575197532932,Low
5436,26,Female,Low,2-4 Lakh,Salaried,Tier 2,6/24/2022,No,Early Career,4628.35,1382.83,6.0,0.29877386109520665,Low
5437,43,Male,Low,2-4 Lakh,Business,Tier 3,1/7/2022,No,Family Stage,15517.43,0.0,10.0,0.0,Low
5438,37,Male,High,8+ Lakh,Unemployed,Tier 1,2/3/2022,No,Mid Career,9394.14,2282.56,8.0,0.24297700481363915,Low
5439,57,Male,Low,2-4 Lakh,Self-Employed,Tier 2,1/14/2022,Yes,Pre-Retirement,3282.3599999999997,0.0,3.0,0.0,Low
5440,27,Male,Medium,4-8 Lakh,Salaried,Tier 1,2/9/2022,Yes,Early Career,18144.370000000003,0.0,11.0,0.0,Low
5441,36,Male,High,8+ Lakh,Unemployed,Tier 1,3/9/2022,Yes,Mid Career,11894.41,0.0,6.0,0.0,Low
5442,20,Female,Medium,4-8 Lakh,Unemployed,Tier 1,4/18/2023,No,Student,18978.69,0.0,10.0,0.0,Low
5443,41,Female,Low,2-4 Lakh,Unemployed,Tier 1,5/31/2023,No,Family Stage,14410.1,1133.7,15.0,0.07867398560731709,Low
5444,22,Female,Low,2-4 Lakh,Student,Tier 1,4/25/2020,Yes,Student,6450.95,2377.85,6.0,0.36860462412512884,Low
5445,20,Female,Low,2-4 Lakh,Self-Employed,Tier 2,8/18/2022,Yes,Student,10795.789999999999,4599.0,8.0,0.4259993942082979,Low
5446,44,Female,Low,2-4 Lakh,Student,Tier 2,10/25/2022,No,Family Stage,11751.37,1732.55,9.0,0.14743387366749577,Low
5447,33,Male,High,8+ Lakh,Student,Tier 1,2/11/2022,No,Mid Career,21233.09,0.0,13.0,0.0,Medium
5448,32,Male,Medium,4-8 Lakh,Self-Employed,Tier 3,3/6/2020,No,Mid Career,20589.14,0.0,11.0,0.0,Medium
5449,52,Male,Medium,4-8 Lakh,Business,Tier 1,6/10/2021,No,Family Stage,5954.58,5104.59,5.0,0.8572544159285794,Low
5450,29,Female,Medium,4-8 Lakh,Salaried,Tier 2,3/24/2021,No,Early Career,42775.04,0.0,11.0,0.0,Medium
5451,58,Female,Low,2-4 Lakh,Self-Employed,Tier 1,3/18/2023,No,Pre-Retirement,10646.52,0.0,4.0,0.0,Low
5452,61,Female,Low,2-4 Lakh,Salaried,Tier 1,4/10/2020,Yes,Pre-Retirement,15875.730000000001,0.0,7.0,0.0,Low
5453,43,Female,Low,2-4 Lakh,Business,Tier 2,6/13/2025,No,Family Stage,15602.33,0.0,8.0,0.0,Low
